Step,Regret
82,[0.00725247]
83,[0.00725247]
84,[0.00725247]
85,[0.00725247]
86,[0.00725247]
87,[0.00725247]
88,[0.00725247]
89,[0.00725247]
90,[0.00725247]
91,[0.00725247]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.05191572]
2,[0.05191572]
3,[0.05191572]
4,[0.05191572]
5,[0.05191572]
6,[0.05191572]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.14021967]
2,[0.14021967]
3,[0.14021967]
4,[0.14021967]
5,[0.14021967]
6,[0.14021967]
7,[0.14021967]
8,[0.14021967]
9,[0.14021967]
10,[0.14021967]
11,[0.14021967]
12,[0.14021967]
13,[0.14021967]
14,[0.14021967]
15,[0.14021967]
16,[0.14021967]
17,[0.14021967]
18,[0.14021967]
19,[0.14021967]
20,[0.14021967]
21,[0.14021967]
22,[0.14021967]
23,[0.14021967]
24,[0.14021967]
25,[0.14021967]
26,[0.14021967]
27,[0.14021967]
28,[0.14021967]
29,[0.14021967]
30,[0.14021967]
31,[0.14021967]
32,[0.14021967]
33,[0.14021967]
34,[0.14021967]
35,[0.14021967]
36,[0.14021967]
37,[0.14021967]
38,[0.14021967]
39,[0.14021967]
40,[0.14021967]
41,[0.14021967]
42,[0.14021967]
43,[0.14021967]
44,[0.14021967]
45,[0.11906794]
46,[0.11906794]
47,[0.11906794]
48,[0.11906794]
49,[0.11906794]
50,[0.11906794]
51,[0.11906794]
52,[0.11906794]
53,[0.11906794]
54,[0.11906794]
55,[0.11906794]
56,[0.11906794]
57,[0.11906794]
58,[0.11906794]
59,[0.11906794]
60,[0.11906794]
61,[0.11906794]
62,[0.11906794]
63,[0.11906794]
64,[0.11599994]
65,[0.11599994]
66,[0.11599994]
67,[0.11599994]
68,[0.11599994]
69,[0.11599994]
70,[0.11599994]
71,[0.11599994]
72,[0.11599994]
73,[0.11599994]
74,[0.11599994]
75,[0.11599994]
76,[0.11599994]
77,[0.11599994]
78,[0.11599994]
79,[0.11599994]
80,[0.11599994]
81,[0.11599994]
82,[0.11599994]
83,[0.11599994]
84,[0.11599994]
85,[0.11599994]
86,[0.11599994]
87,[0.11599994]
88,[0.11599994]
89,[0.11599994]
90,[0.11599994]
91,[0.11599994]
92,[0.11599994]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.09974594]
2,[0.09389245]
3,[0.09389245]
4,[0.08890668]
5,[0.08890668]
6,[0.01684421]
7,[0.01684421]
8,[0.01684421]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.06492665]
2,[0.06492665]
3,[0.06492665]
4,[0.06492665]
5,[0.06492665]
6,[0.06492665]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
